Unnamed: 0,Stream start time,Stream URL,Stream length,Avg viewers,Peak viewers,Followers gained,Followers per hour,Views,Views per hour,Games
245,Saturday 28th March 2020 17:44,https://sullygnome.com/channel/tubbo/stream/995233809,120,94,120,27,12,401,159,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
246,Friday 27th March 2020 17:56,https://sullygnome.com/channel/tubbo/stream/982796609,183,113,158,65,20,658,191,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
247,Thursday 26th March 2020 17:56,https://sullygnome.com/channel/tubbo/stream/971089425,168,90,120,51,17,545,162,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
248,Wednesday 25th March 2020 18:24,https://sullygnome.com/channel/tubbo/stream/959664065,170,104,130,78,26,523,174,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
249,Tuesday 24th March 2020 17:59,https://sullygnome.com/channel/tubbo/stream/947017409,165,115,133,57,20,647,195,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
250,Monday 23rd March 2020 17:10,https://sullygnome.com/channel/tubbo/stream/934619857,124,94,115,33,14,442,150,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
251,Sunday 22nd March 2020 17:22,https://sullygnome.com/channel/tubbo/stream/923725633,232,82,124,61,15,603,150,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
252,Saturday 21st March 2020 16:41,https://sullygnome.com/channel/tubbo/stream/910619505,258,87,119,49,10,730,150,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
253,Friday 20th March 2020 16:15,https://sullygnome.com/channel/tubbo/stream/897896737,210,94,115,83,22,648,126,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
254,Thursday 19th March 2020 19:17,https://sullygnome.com/channel/tubbo/stream/889784113,117,109,129,42,21,500,187,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
255,Wednesday 18th March 2020 19:35,https://sullygnome.com/channel/tubbo/stream/879829073,84,103,125,30,20,348,174,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
256,Tuesday 17th March 2020 17:57,https://sullygnome.com/channel/tubbo/stream/868614481,212,49,70,43,11,483,124,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
257,Sunday 15th March 2020 16:39,https://sullygnome.com/channel/tubbo/stream/849428705,95,73,91,20,11,262,140,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
258,Saturday 14th March 2020 17:15,https://sullygnome.com/channel/tubbo/stream/840285393,165,85,99,32,10,344,114,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
259,Friday 13th March 2020 19:24,https://sullygnome.com/channel/tubbo/stream/832801713,125,61,85,26,11,274,82,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
260,Wednesday 11th March 2020 19:28,https://sullygnome.com/channel/tubbo/stream/818925921,106,52,68,26,13,202,87,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
261,Tuesday 10th March 2020 19:00,https://sullygnome.com/channel/tubbo/stream/811854849,104,79,102,22,12,274,126,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
262,Sunday 8th March 2020 16:48,https://sullygnome.com/channel/tubbo/stream/798023057,176,99,130,28,9,567,178,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
263,Saturday 7th March 2020 17:15,https://sullygnome.com/channel/tubbo/stream/790535761,119,77,99,16,8,315,120,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
264,Friday 6th March 2020 18:28,https://sullygnome.com/channel/tubbo/stream/783467889,151,66,93,1842,669,354,114,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
265,Wednesday 4th March 2020 19:18,https://sullygnome.com/channel/tubbo/stream/771505553,116,74,80,11,5,326,149,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
266,Tuesday 3rd March 2020 19:30,https://sullygnome.com/channel/tubbo/stream/765350801,90,79,93,11,6,232,112,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
267,Saturday 29th February 2020 16:59,https://sullygnome.com/channel/tubbo/stream/743878689,615,134,299,10532,1027,2042,194,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Stardew Valley|Stardew_Valley|https://static-cdn.jtvnw.net/ttv-boxart/Stardew%20Valley-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
268,Friday 28th February 2020 19:22,https://sullygnome.com/channel/tubbo/stream/737442241,142,69,89,22,8,310,115,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
269,Wednesday 26th February 2020 19:07,https://sullygnome.com/channel/tubbo/stream/724358017,97,63,90,11,6,347,149,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
270,Tuesday 25th February 2020 19:00,https://sullygnome.com/channel/tubbo/stream/717715793,119,108,126,19,9,353,147,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
271,Sunday 23rd February 2020 18:06,https://sullygnome.com/channel/tubbo/stream/703981985,113,96,181,42,21,595,258,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
272,Saturday 22nd February 2020 18:07,https://sullygnome.com/channel/tubbo/stream/696382769,262,96,166,421,93,690,150,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
273,Friday 21st February 2020 19:03,https://sullygnome.com/channel/tubbo/stream/689293569,191,67,96,1386,426,361,98,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
274,Wednesday 19th February 2020 19:35,https://sullygnome.com/channel/tubbo/stream/676995857,234,59,83,2368,592,456,100,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
275,Tuesday 18th February 2020 18:50,https://sullygnome.com/channel/tubbo/stream/671075185,159,66,86,10,3,294,92,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
276,Monday 17th February 2020 17:44,https://sullygnome.com/channel/tubbo/stream/665013473,585,95,182,76,7,1419,138,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
277,Sunday 16th February 2020 18:15,https://sullygnome.com/channel/tubbo/stream/659805249,599,110,164,129,12,1670,162,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
278,Sunday 16th February 2020 00:16,https://sullygnome.com/channel/tubbo/stream/655368241,133,93,107,19,8,330,128,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
279,Friday 14th February 2020 19:06,https://sullygnome.com/channel/tubbo/stream/647066449,398,58,116,62,9,937,132,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
280,Wednesday 12th February 2020 19:05,https://sullygnome.com/channel/tubbo/stream/636446577,129,54,68,15,6,301,118,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
281,Tuesday 11th February 2020 19:03,https://sullygnome.com/channel/tubbo/stream/631151393,131,76,88,22,9,445,156,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
282,Sunday 9th February 2020 17:27,https://sullygnome.com/channel/tubbo/stream/620021697,137,92,167,62,24,633,220,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
283,Saturday 8th February 2020 17:24,https://sullygnome.com/channel/tubbo/stream/613301985,260,175,284,91,20,1405,298,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
284,Friday 7th February 2020 18:55,https://sullygnome.com/channel/tubbo/stream/607563345,394,100,229,118,17,1291,182,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
285,Wednesday 5th February 2020 18:56,https://sullygnome.com/channel/tubbo/stream/597305185,198,75,125,47,13,540,154,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
286,Tuesday 4th February 2020 19:04,https://sullygnome.com/channel/tubbo/stream/592260929,160,115,139,46,20,345,153,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
287,Monday 3rd February 2020 18:56,https://sullygnome.com/channel/tubbo/stream/587028289,153,86,113,-679,-246,639,174,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
288,Sunday 2nd February 2020 16:55,https://sullygnome.com/channel/tubbo/stream/581011793,109,97,144,55,27,340,170,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
289,Saturday 1st February 2020 17:05,https://sullygnome.com/channel/tubbo/stream/574220721,249,47,64,3169,745,403,87,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
290,Friday 31st January 2020 21:01,https://sullygnome.com/channel/tubbo/stream/569631281,178,21,30,29,9,268,89,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
291,Wednesday 29th January 2020 19:33,https://sullygnome.com/channel/tubbo/stream/558112561,41,40,41,2,4,51,102,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
292,Tuesday 28th January 2020 19:03,https://sullygnome.com/channel/tubbo/stream/552588641,56,51,57,4,5,115,77,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
293,Sunday 26th January 2020 17:17,https://sullygnome.com/channel/tubbo/stream/541623505,192,70,105,31,9,335,103,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
294,Saturday 25th January 2020 17:36,https://sullygnome.com/channel/tubbo/stream/534927425,338,92,198,119,20,906,153,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
295,Friday 24th January 2020 19:22,https://sullygnome.com/channel/tubbo/stream/529143105,142,23,36,15,6,179,55,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
296,Wednesday 22nd January 2020 19:33,https://sullygnome.com/channel/tubbo/stream/518550497,86,37,48,6,4,54,72,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
297,Tuesday 21st January 2020 19:18,https://sullygnome.com/channel/tubbo/stream/513115745,56,34,54,8927,8927,126,67,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
298,Sunday 19th January 2020 17:08,https://sullygnome.com/channel/tubbo/stream/501754865,216,43,93,43,12,466,133,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
299,Saturday 18th January 2020 17:30,https://sullygnome.com/channel/tubbo/stream/495015313,479,33,69,47,6,466,64,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
300,Friday 17th January 2020 18:35,https://sullygnome.com/channel/tubbo/stream/488555297,264,43,75,43,10,559,122,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
301,Wednesday 15th January 2020 19:24,https://sullygnome.com/channel/tubbo/stream/478007761,80,34,37,10,8,98,54,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
302,Tuesday 14th January 2020 19:02,https://sullygnome.com/channel/tubbo/stream/472532593,87,35,39,21,14,119,79,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
303,Sunday 12th January 2020 19:24,https://sullygnome.com/channel/tubbo/stream/461957681,170,29,49,34,11,278,92,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
304,Saturday 11th January 2020 17:00,https://sullygnome.com/channel/tubbo/stream/453660817,494,52,273,122,14,847,99,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
305,Friday 10th January 2020 19:24,https://sullygnome.com/channel/tubbo/stream/448088065,200,19,30,13,3,183,50,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
306,Wednesday 8th January 2020 19:24,https://sullygnome.com/channel/tubbo/stream/437305409,50,16,21,4,4,57,38,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
307,Tuesday 7th January 2020 18:50,https://sullygnome.com/channel/tubbo/stream/431678465,54,22,26,11,11,66,42,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
308,Sunday 5th January 2020 13:51,https://sullygnome.com/channel/tubbo/stream/418210225,128,25,34,5,2,193,81,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
1,Tuesday 24th December 2019 19:06,https://sullygnome.com/channel/tubbo/stream/353745777,248,28,34,15,3,267,66,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
2,Monday 23rd December 2019 16:38,https://sullygnome.com/channel/tubbo/stream/348298705,111,46,55,17,9,276,132,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
3,Sunday 22nd December 2019 17:01,https://sullygnome.com/channel/tubbo/stream/343468945,58,46,53,5,6,172,182,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
4,Sunday 22nd December 2019 17:00,https://sullygnome.com/channel/tubbo/stream/343373217,0,46,53,4,16,137,548,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
5,Saturday 21st December 2019 16:58,https://sullygnome.com/channel/tubbo/stream/338194705,121,42,58,30,13,220,80,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
6,Friday 20th December 2019 17:02,https://sullygnome.com/channel/tubbo/stream/332850161,117,45,56,16,8,178,89,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
7,Wednesday 18th December 2019 17:05,https://sullygnome.com/channel/tubbo/stream/324022273,54,30,36,5,5,88,75,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
8,Tuesday 17th December 2019 17:05,https://sullygnome.com/channel/tubbo/stream/319762081,234,46,165,41,10,468,59,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
9,Sunday 15th December 2019 14:05,https://sullygnome.com/channel/tubbo/stream/310431537,204,29,38,65,18,274,68,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
10,Saturday 14th December 2019 21:33,https://sullygnome.com/channel/tubbo/stream/307964033,116,24,35,21,10,158,65,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
11,Saturday 14th December 2019 15:00,https://sullygnome.com/channel/tubbo/stream/305246833,239,32,44,75,17,356,71,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
12,Friday 13th December 2019 18:22,https://sullygnome.com/channel/tubbo/stream/301281217,97,30,39,10,5,121,59,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
13,Tuesday 10th December 2019 18:59,https://sullygnome.com/channel/tubbo/stream/288798785,120,34,86,30,17,226,44,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
14,Sunday 8th December 2019 14:18,https://sullygnome.com/channel/tubbo/stream/278935009,131,43,53,32,16,153,62,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
15,Saturday 7th December 2019 14:03,https://sullygnome.com/channel/tubbo/stream/273635617,71,40,46,14,11,114,91,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
16,Friday 6th December 2019 18:55,https://sullygnome.com/channel/tubbo/stream/270180257,124,35,57,12,5,178,60,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
17,Wednesday 4th December 2019 19:03,https://sullygnome.com/channel/tubbo/stream/261666353,71,32,41,5,4,103,67,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
18,Tuesday 3rd December 2019 18:57,https://sullygnome.com/channel/tubbo/stream/257482817,92,30,37,4,2,103,44,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
19,Sunday 1st December 2019 17:04,https://sullygnome.com/channel/tubbo/stream/248768689,85,88,131,88,58,470,281,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
20,Saturday 30th November 2019 16:50,https://sullygnome.com/channel/tubbo/stream/243447009,99,60,73,16,9,199,96,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
21,Friday 29th November 2019 19:05,https://sullygnome.com/channel/tubbo/stream/239211745,54,36,45,6,6,56,56,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
22,Wednesday 27th November 2019 19:17,https://sullygnome.com/channel/tubbo/stream/231152929,42,26,30,2,2,59,50,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
23,Tuesday 26th November 2019 19:09,https://sullygnome.com/channel/tubbo/stream/226753457,80,31,36,1,0,86,57,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
24,Sunday 24th November 2019 17:48,https://sullygnome.com/channel/tubbo/stream/217767585,86,36,45,10,6,171,97,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
25,Saturday 23rd November 2019 17:08,https://sullygnome.com/channel/tubbo/stream/211901473,96,54,74,28,16,199,92,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
26,Friday 22nd November 2019 18:52,https://sullygnome.com/channel/tubbo/stream/207067409,112,36,49,8,4,137,56,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
27,Wednesday 20th November 2019 19:15,https://sullygnome.com/channel/tubbo/stream/198475105,59,24,29,7,7,63,32,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
28,Tuesday 19th November 2019 19:05,https://sullygnome.com/channel/tubbo/stream/193944721,84,29,36,6,4,102,56,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
29,Monday 18th November 2019 19:03,https://sullygnome.com/channel/tubbo/stream/189533505,86,42,85,24,16,209,51,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
30,Sunday 17th November 2019 18:33,https://sullygnome.com/channel/tubbo/stream/184930609,71,45,50,6,4,151,79,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
31,Saturday 16th November 2019 17:33,https://sullygnome.com/channel/tubbo/stream/178628417,176,67,104,42,14,535,166,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
32,Friday 15th November 2019 18:52,https://sullygnome.com/channel/tubbo/stream/173350929,142,49,111,30,15,251,51,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
33,Wednesday 13th November 2019 20:15,https://sullygnome.com/channel/tubbo/stream/164324401,0,42,42,0,0,0,0,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
34,Tuesday 12th November 2019 19:15,https://sullygnome.com/channel/tubbo/stream/159913105,104,45,75,17,9,228,114,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
35,Monday 11th November 2019 19:21,https://sullygnome.com/channel/tubbo/stream/155863889,83,34,43,6,4,94,50,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
36,Friday 8th November 2019 19:05,https://sullygnome.com/channel/tubbo/stream/141670161,189,33,39,13,4,237,65,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
37,Wednesday 6th November 2019 19:17,https://sullygnome.com/channel/tubbo/stream/36158934176,72,27,29,19,15,77,48,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
