Unnamed: 0,Stream start time,Stream URL,Stream length,Avg viewers,Peak viewers,Followers gained,Followers per hour,Views,Views per hour,Games
84,Tuesday 15th September 2020 22:10,https://sullygnome.com/channel/pokimane/stream/39703889854,484,22076,36418,18643,2259,453126,52655,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
85,Sunday 13th September 2020 20:20,https://sullygnome.com/channel/pokimane/stream/39670743038,414,23622,26733,14759,2108,512895,68994,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
86,Saturday 12th September 2020 20:02,https://sullygnome.com/channel/pokimane/stream/39657146206,162,11779,12676,2988,1086,158675,48564,League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
87,Friday 11th September 2020 18:50,https://sullygnome.com/channel/pokimane/stream/39642229486,909,26360,35664,29525,1936,745057,48215,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
88,Thursday 3rd September 2020 23:51,https://sullygnome.com/channel/pokimane/stream/39543254350,383,16270,24172,2933,451,249638,37270,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
89,Wednesday 5th August 2020 20:43,https://sullygnome.com/channel/pokimane/stream/3006165053092976863,106,13577,18037,2030,1015,89612,32155,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
90,Wednesday 5th August 2020 18:50,https://sullygnome.com/channel/pokimane/stream/2336924861841781984,39,12760,16811,494,658,54074,39952,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
91,Tuesday 4th August 2020 19:45,https://sullygnome.com/channel/pokimane/stream/3709038010363835834,300,18947,24556,8056,1534,273118,52022,VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
92,Tuesday 4th August 2020 18:07,https://sullygnome.com/channel/pokimane/stream/8618592759289591120,82,11335,15027,1847,1231,75579,50386,VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
93,Tuesday 4th August 2020 00:53,https://sullygnome.com/channel/pokimane/stream/1967256570164005552,186,11200,12843,3165,973,114868,31689,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
94,Saturday 1st August 2020 18:00,https://sullygnome.com/channel/pokimane/stream/1900247942129635488,314,16048,19960,-548,-104,243049,42614,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
95,Friday 31st July 2020 20:17,https://sullygnome.com/channel/pokimane/stream/6116704064459673353,102,22470,25761,2479,1416,120223,51480,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
96,Wednesday 29th July 2020 18:21,https://sullygnome.com/channel/pokimane/stream/5186586249280986322,293,14401,17391,5354,1070,199189,36987,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
97,Wednesday 29th July 2020 03:30,https://sullygnome.com/channel/pokimane/stream/2858137859489027688,179,12287,14118,4196,1398,112301,33794,VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
98,Tuesday 28th July 2020 19:15,https://sullygnome.com/channel/pokimane/stream/1236409467674259495,360,17277,19682,9359,1497,277304,44368,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
99,Saturday 25th July 2020 01:46,https://sullygnome.com/channel/pokimane/stream/1227565070640107369,163,11191,13140,2719,988,101257,31309,VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
100,Friday 24th July 2020 18:13,https://sullygnome.com/channel/pokimane/stream/7511213554719496341,271,16095,18834,4894,1087,200954,41661,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
101,Wednesday 22nd July 2020 18:39,https://sullygnome.com/channel/pokimane/stream/90636986495932105,260,15948,19350,5461,1149,203503,40541,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
102,Tuesday 21st July 2020 18:01,https://sullygnome.com/channel/pokimane/stream/39245185776,283,17884,20333,6667,1403,215373,43016,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
103,Saturday 18th July 2020 18:04,https://sullygnome.com/channel/pokimane/stream/39238271840,235,14600,15969,4731,1182,157788,36908,Detroit: Become Human|Detroit_Become_Human|https://static-cdn.jtvnw.net/ttv-boxart/./Detroit:%20Become%20Human-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
104,Friday 17th July 2020 18:02,https://sullygnome.com/channel/pokimane/stream/39235466816,297,16941,23844,6585,1317,199524,36542,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Detroit: Become Human|Detroit_Become_Human|https://static-cdn.jtvnw.net/ttv-boxart/./Detroit:%20Become%20Human-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
105,Wednesday 15th July 2020 18:01,https://sullygnome.com/channel/pokimane/stream/39228419712,328,16268,19768,6895,1253,213864,35985,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
106,Tuesday 14th July 2020 18:27,https://sullygnome.com/channel/pokimane/stream/39226234208,272,15803,18767,5504,1223,196392,41748,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Detroit: Become Human|Detroit_Become_Human|https://static-cdn.jtvnw.net/ttv-boxart/./Detroit:%20Become%20Human-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
107,Saturday 11th July 2020 18:02,https://sullygnome.com/channel/pokimane/stream/2141496977,267,17668,20440,7867,1748,203612,40552,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Detroit: Become Human|Detroit_Become_Human|https://static-cdn.jtvnw.net/ttv-boxart/./Detroit:%20Become%20Human-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
108,Friday 10th July 2020 18:09,https://sullygnome.com/channel/pokimane/stream/39222882224,320,21864,26012,12173,2213,296977,51092,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Detroit: Become Human|Detroit_Become_Human|https://static-cdn.jtvnw.net/ttv-boxart/./Detroit:%20Become%20Human-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
109,Wednesday 8th July 2020 21:28,https://sullygnome.com/channel/pokimane/stream/39192836496,136,16784,18759,5739,2550,146239,57753,VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
110,Wednesday 8th July 2020 18:05,https://sullygnome.com/channel/pokimane/stream/39187803248,189,16675,18759,8522,2622,188090,57873,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
111,Tuesday 7th July 2020 18:06,https://sullygnome.com/channel/pokimane/stream/39165792976,293,19580,22038,12496,2499,293971,54307,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
112,Saturday 4th July 2020 18:42,https://sullygnome.com/channel/pokimane/stream/39101123936,257,21132,23140,11811,2779,289631,62294,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
113,Saturday 4th July 2020 18:15,https://sullygnome.com/channel/pokimane/stream/39100453392,15,17747,20784,992,1984,38285,0,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
114,Friday 3rd July 2020 18:16,https://sullygnome.com/channel/pokimane/stream/39077667440,373,27903,40924,24989,3998,534173,80849,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
115,Monday 29th June 2020 00:37,https://sullygnome.com/channel/pokimane/stream/38975161504,37,60664,88303,1731,2308,111092,81450,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
116,Tuesday 23rd June 2020 20:00,https://sullygnome.com/channel/pokimane/stream/38850805024,180,14670,16475,4800,1476,175070,47829,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
117,Tuesday 23rd June 2020 18:00,https://sullygnome.com/channel/pokimane/stream/38848502208,89,17439,19117,2470,1646,66146,44097,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
118,Friday 19th June 2020 18:08,https://sullygnome.com/channel/pokimane/stream/38768613456,291,13985,17584,7077,1415,205142,37551,The Last of Us Part II|The_Last_of_Us_Part_II|https://static-cdn.jtvnw.net/ttv-boxart/The%20Last%20of%20Us%20Part%20II-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
119,Thursday 18th June 2020 17:45,https://sullygnome.com/channel/pokimane/stream/38748734896,419,18925,21327,7699,1099,315928,43341,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|The Last of Us Part II|The_Last_of_Us_Part_II|https://static-cdn.jtvnw.net/ttv-boxart/The%20Last%20of%20Us%20Part%20II-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
120,Tuesday 16th June 2020 18:04,https://sullygnome.com/channel/pokimane/stream/38710834640,760,16303,19551,21979,1723,468736,35554,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|The Last of Us|The_Last_of_Us|https://static-cdn.jtvnw.net/ttv-boxart/The%20Last%20of%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
121,Saturday 13th June 2020 17:59,https://sullygnome.com/channel/pokimane/stream/38654521760,360,16691,20909,8983,1497,0,0,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Call of Duty: Warzone|Call_of_Duty_Modern_Warfare|https://static-cdn.jtvnw.net/ttv-boxart/./Call%20of%20Duty:%20Warzone-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|The Last of Us|The_Last_of_Us|https://static-cdn.jtvnw.net/ttv-boxart/The%20Last%20of%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
122,Friday 12th June 2020 18:11,https://sullygnome.com/channel/pokimane/stream/38635124432,333,16272,19930,10933,1901,137053,23835,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
123,Wednesday 10th June 2020 18:07,https://sullygnome.com/channel/pokimane/stream/38595813968,292,18349,20448,10614,2122,228406,42156,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
124,Tuesday 9th June 2020 17:50,https://sullygnome.com/channel/pokimane/stream/38575604928,399,18850,22198,14718,2180,321937,44639,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
125,Saturday 6th June 2020 18:01,https://sullygnome.com/channel/pokimane/stream/38517561488,298,18510,21006,10516,2103,258159,47177,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
126,Saturday 6th June 2020 02:27,https://sullygnome.com/channel/pokimane/stream/38505821728,167,12249,15725,5174,1592,128953,34467,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
127,Friday 5th June 2020 18:16,https://sullygnome.com/channel/pokimane/stream/38496764272,88,16815,18132,3227,1844,113381,64789,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
128,Wednesday 3rd June 2020 22:14,https://sullygnome.com/channel/pokimane/stream/38462266080,45,15676,17591,1521,2028,32541,69644,VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
129,Wednesday 3rd June 2020 18:00,https://sullygnome.com/channel/pokimane/stream/38457746896,239,19234,22988,8415,2103,236492,59123,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
130,Tuesday 2nd June 2020 18:02,https://sullygnome.com/channel/pokimane/stream/38438822736,327,19904,28686,11147,2026,350957,59966,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
131,Friday 29th May 2020 18:02,https://sullygnome.com/channel/pokimane/stream/38360856496,327,17759,21077,998,181,201558,35806,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Call of Duty: Warzone|Call_of_Duty_Modern_Warfare|https://static-cdn.jtvnw.net/ttv-boxart/./Call%20of%20Duty:%20Warzone-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
132,Wednesday 20th May 2020 18:06,https://sullygnome.com/channel/pokimane/stream/38178653392,323,18145,20225,11556,2101,253253,42562,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
133,Tuesday 19th May 2020 18:00,https://sullygnome.com/channel/pokimane/stream/38158419856,254,17834,19548,9613,2261,241888,51048,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
134,Sunday 17th May 2020 18:37,https://sullygnome.com/channel/pokimane/stream/38119487056,157,17288,22925,5685,2067,154972,48286,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
135,Saturday 16th May 2020 18:00,https://sullygnome.com/channel/pokimane/stream/38097873088,299,17473,20573,9189,1837,235232,47046,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
136,Thursday 14th May 2020 05:05,https://sullygnome.com/channel/pokimane/stream/38048075584,144,25334,51052,9135,3654,181779,62654,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
137,Tuesday 12th May 2020 18:03,https://sullygnome.com/channel/pokimane/stream/38012590512,326,19252,23216,12225,2222,292064,51026,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
138,Saturday 9th May 2020 18:13,https://sullygnome.com/channel/pokimane/stream/37962906944,271,18111,21382,8359,1759,214208,45096,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
139,Wednesday 6th May 2020 18:06,https://sullygnome.com/channel/pokimane/stream/37898768064,293,18150,21815,9133,1826,241316,44074,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
140,Tuesday 5th May 2020 18:02,https://sullygnome.com/channel/pokimane/stream/37881184784,327,19561,24849,13586,2470,283922,47530,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fortnite|Fortnite|https://static-cdn.jtvnw.net/ttv-boxart/Fortnite-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
141,Saturday 2nd May 2020 18:00,https://sullygnome.com/channel/pokimane/stream/37831083920,74,17095,18708,1747,1397,91754,51198,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
142,Friday 1st May 2020 18:01,https://sullygnome.com/channel/pokimane/stream/37811017408,253,19774,23456,5881,1383,190029,44712,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
143,Wednesday 29th April 2020 19:26,https://sullygnome.com/channel/pokimane/stream/37780456416,303,17205,23291,8212,1728,247374,52078,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
144,Monday 27th April 2020 19:51,https://sullygnome.com/channel/pokimane/stream/37752250384,143,17512,22570,4362,1744,176143,70457,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
145,Sunday 26th April 2020 02:50,https://sullygnome.com/channel/pokimane/stream/37733423472,129,13163,17929,8654,3846,86168,34680,VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
146,Friday 24th April 2020 21:07,https://sullygnome.com/channel/pokimane/stream/37714432496,217,14814,18061,4727,1260,170393,42111,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
147,Tuesday 21st April 2020 18:03,https://sullygnome.com/channel/pokimane/stream/37663252880,296,22117,27441,11133,2226,280360,51775,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
148,Saturday 18th April 2020 18:31,https://sullygnome.com/channel/pokimane/stream/37615396704,343,33740,43233,15398,2677,339580,51242,VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
