"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"11","Thursday 17th December 2020 19:31","https://sullygnome.com/channel/sykkuno/stream/40988012126","208","25740","31339","5845","1670","102907","29402","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Spellbreak|Spellbreak|https://static-cdn.jtvnw.net/ttv-boxart/Spellbreak-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"12","Thursday 17th December 2020 00:59","https://sullygnome.com/channel/sykkuno/stream/40980295198","330","53458","64662","14276","2595","291405","49134","Phasmophobia|Phasmophobia|https://static-cdn.jtvnw.net/ttv-boxart/Phasmophobia-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"13","Tuesday 15th December 2020 22:59","https://sullygnome.com/channel/sykkuno/stream/40967841022","390","56179","74928","19386","2982","319397","47529","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Raft|Raft|https://static-cdn.jtvnw.net/ttv-boxart/Raft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"14","Sunday 13th December 2020 20:01","https://sullygnome.com/channel/sykkuno/stream/40944027038","148","56619","62449","8939","3575","149042","59616","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"15","Sunday 13th December 2020 00:55","https://sullygnome.com/channel/sykkuno/stream/40934100126","229","50522","57785","12254","3063","215175","51378","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"16","Friday 11th December 2020 19:46","https://sullygnome.com/channel/sykkuno/stream/40916757214","208","57530","68908","12451","3557","236555","59983","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"17","Thursday 10th December 2020 21:57","https://sullygnome.com/channel/sykkuno/stream/40903492206","422","44251","58151","21543","3077","378003","51947","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Raft|Raft|https://static-cdn.jtvnw.net/ttv-boxart/Raft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"18","Wednesday 9th December 2020 23:53","https://sullygnome.com/channel/sykkuno/stream/40889579422","231","62100","88114","16001","4000","274431","62111","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"19","Monday 7th December 2020 21:52","https://sullygnome.com/channel/sykkuno/stream/40860011134","232","80712","97635","21233","5308","330219","71560","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"20","Sunday 6th December 2020 23:55","https://sullygnome.com/channel/sykkuno/stream/40848681246","319","41535","47358","14716","2675","235819","42876","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"21","Friday 4th December 2020 21:58","https://sullygnome.com/channel/sykkuno/stream/40815631102","256","59031","64888","16672","3922","268105","57876","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"22","Thursday 3rd December 2020 21:52","https://sullygnome.com/channel/sykkuno/stream/40801489838","262","66562","76346","19516","4336","320748","62644","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"23","Thursday 3rd December 2020 00:49","https://sullygnome.com/channel/sykkuno/stream/40790285534","280","50962","63984","15248","3388","233381","50270","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"24","Tuesday 1st December 2020 01:00","https://sullygnome.com/channel/sykkuno/stream/40760340174","284","43254","48905","13866","2919","214631","45185","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"25","Saturday 28th November 2020 00:08","https://sullygnome.com/channel/sykkuno/stream/40715750766","381","45123","61751","24372","3749","317766","46126","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"26","Friday 27th November 2020 02:05","https://sullygnome.com/channel/sykkuno/stream/40703285870","159","38325","42871","8258","3002","113481","35524","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"27","Tuesday 24th November 2020 22:17","https://sullygnome.com/channel/sykkuno/stream/40670783022","342","65677","85321","28459","4949","391698","65770","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"28","Sunday 22nd November 2020 23:14","https://sullygnome.com/channel/sykkuno/stream/40636782894","405","51085","57790","25729","3811","334711","46420","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"29","Sunday 22nd November 2020 01:39","https://sullygnome.com/channel/sykkuno/stream/40618311070","141","40513","48974","7579","3031","165963","50472","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"30","Saturday 21st November 2020 00:52","https://sullygnome.com/channel/sykkuno/stream/40593819294","202","54574","67772","12216","3490","223262","59508","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"31","Thursday 19th November 2020 19:45","https://sullygnome.com/channel/sykkuno/stream/40569959374","224","47435","58135","12774","3406","210444","49734","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"32","Thursday 19th November 2020 00:37","https://sullygnome.com/channel/sykkuno/stream/40557440990","307","66644","81841","21986","4187","375582","67275","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"33","Wednesday 18th November 2020 01:01","https://sullygnome.com/channel/sykkuno/stream/40540322446","283","33866","40594","11076","2331","148272","31215","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"34","Tuesday 17th November 2020 00:51","https://sullygnome.com/channel/sykkuno/stream/40521013566","248","39252","44495","11182","2631","169903","36766","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"35","Monday 16th November 2020 01:09","https://sullygnome.com/channel/sykkuno/stream/40506541310","335","38419","43436","15958","2775","223923","36798","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"36","Sunday 15th November 2020 01:06","https://sullygnome.com/channel/sykkuno/stream/40490500414","353","34937","38447","16583","2763","205025","31801","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"37","Friday 13th November 2020 01:27","https://sullygnome.com/channel/sykkuno/stream/40457947278","347","28525","34344","15283","2547","209965","33212","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Genshin Impact|Genshin_Impact|https://static-cdn.jtvnw.net/ttv-boxart/Genshin%20Impact-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"38","Thursday 12th November 2020 00:56","https://sullygnome.com/channel/sykkuno/stream/40443622974","198","70840","104187","23647","6756","333464","86321","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"39","Wednesday 11th November 2020 01:15","https://sullygnome.com/channel/sykkuno/stream/40429173134","405","31725","41398","0","0","0","0","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"40","Monday 9th November 2020 02:01","https://sullygnome.com/channel/sykkuno/stream/40404562350","284","37657","45044","14384","3028","201492","39464","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"41","Saturday 7th November 2020 21:48","https://sullygnome.com/channel/sykkuno/stream/40386781870","326","53019","64877","20071","3649","286442","48871","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"42","Saturday 7th November 2020 00:54","https://sullygnome.com/channel/sykkuno/stream/40374207358","425","46402","54889","25102","3462","335795","44669","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"43","Thursday 5th November 2020 20:24","https://sullygnome.com/channel/sykkuno/stream/40357784126","440","42753","60667","27250","3633","371905","47340","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"44","Thursday 5th November 2020 00:46","https://sullygnome.com/channel/sykkuno/stream/40348798958","328","58042","70278","23279","4232","338767","58066","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"45","Tuesday 3rd November 2020 23:34","https://sullygnome.com/channel/sykkuno/stream/40336187102","370","33211","36635","18153","2904","246742","38268","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"46","Monday 2nd November 2020 23:48","https://sullygnome.com/channel/sykkuno/stream/40323774398","296","47837","61205","20217","4043","279771","53071","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"47","Monday 2nd November 2020 01:06","https://sullygnome.com/channel/sykkuno/stream/40313257806","293","30083","34876","11370","2393","188224","36883","VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Pacify|Pacify|https://static-cdn.jtvnw.net/ttv-boxart/Pacify-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Trine 2|Trine_2|https://static-cdn.jtvnw.net/ttv-boxart/Trine%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"48","Sunday 1st November 2020 01:42","https://sullygnome.com/channel/sykkuno/stream/40300797134","302","35163","45428","15272","2908","210865","40164","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|SCP: Secret Laboratory|SCP_Secret_Laboratory|https://static-cdn.jtvnw.net/ttv-boxart/./SCP:%20Secret%20Laboratory-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"49","Thursday 29th October 2020 18:54","https://sullygnome.com/channel/sykkuno/stream/40268660414","245","51405","56961","24099","5670","270344","58808","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"50","Thursday 29th October 2020 01:52","https://sullygnome.com/channel/sykkuno/stream/40261762606","262","45900","53456","15822","3516","223594","45685","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"51","Wednesday 28th October 2020 02:42","https://sullygnome.com/channel/sykkuno/stream/40249940430","287","43253","55284","19854","3970","248328","47489","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"52","Monday 26th October 2020 20:24","https://sullygnome.com/channel/sykkuno/stream/40231018574","395","40556","50560","26742","3961","327058","44435","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"53","Saturday 24th October 2020 23:01","https://sullygnome.com/channel/sykkuno/stream/40207799214","538","39703","47935","28132","3125","369933","41103","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"54","Friday 23rd October 2020 00:48","https://sullygnome.com/channel/sykkuno/stream/40182680334","281","41599","52874","20636","4344","235406","45905","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"55","Wednesday 21st October 2020 21:46","https://sullygnome.com/channel/sykkuno/stream/40169219214","313","45044","56240","23296","4437","262456","48081","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"56","Monday 19th October 2020 20:52","https://sullygnome.com/channel/sykkuno/stream/40149419502","352","41883","47605","19899","3618","212566","38648","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"57","Monday 19th October 2020 01:49","https://sullygnome.com/channel/sykkuno/stream/40142450590","175","34885","45507","8479","2826","130238","36277","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"58","Sunday 18th October 2020 01:46","https://sullygnome.com/channel/sykkuno/stream/40128776222","328","34288","41150","14188","2579","206061","34275","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"59","Friday 16th October 2020 19:52","https://sullygnome.com/channel/sykkuno/stream/40109200798","337","31733","37264","15670","2725","202192","32462","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"60","Thursday 15th October 2020 20:53","https://sullygnome.com/channel/sykkuno/stream/40096912110","216","33001","43919","11449","3053","147918","36734","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"61","Wednesday 14th October 2020 23:39","https://sullygnome.com/channel/sykkuno/stream/40086734206","500","33363","40978","24368","2866","310523","35128","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"62","Tuesday 13th October 2020 01:12","https://sullygnome.com/channel/sykkuno/stream/40064865166","347","30060","37190","13853","2308","194461","30446","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"63","Sunday 11th October 2020 22:45","https://sullygnome.com/channel/sykkuno/stream/40050864462","449","31609","43541","19399","2586","248140","30990","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"64","Sunday 11th October 2020 00:52","https://sullygnome.com/channel/sykkuno/stream/40039289070","247","18476","24602","6173","1452","106405","22412","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"65","Friday 9th October 2020 19:15","https://sullygnome.com/channel/sykkuno/stream/40020995454","269","22858","28987","11012","2447","124642","24852","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"66","Thursday 8th October 2020 21:48","https://sullygnome.com/channel/sykkuno/stream/40009935470","161","10534","15286","2458","893","56008","16070","VALORANT|Valorant|https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"67","Thursday 8th October 2020 18:00","https://sullygnome.com/channel/sykkuno/stream/40007764302","119","13936","24797","1596","798","202672","101336","Marvel's Avengers|The_Avengers_Project|https://static-cdn.jtvnw.net/ttv-boxart/Marvel%27s%20Avengers-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"68","Wednesday 7th October 2020 23:54","https://sullygnome.com/channel/sykkuno/stream/39999361438","455","24040","28423","14550","1877","210158","25842","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
