"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"11","Friday 22nd November 2019 21:06","https://sullygnome.com/channel/wilbursoot/stream/208056193","68","3230","3554","461","461","4056","2247","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"12","Sunday 17th November 2019 19:59","https://sullygnome.com/channel/wilbursoot/stream/185532465","150","2438","2999","797","318","11721","4216","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"13","Thursday 14th November 2019 22:32","https://sullygnome.com/channel/wilbursoot/stream/169890433","102","3336","3789","827","472","8451","3854","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"14","Tuesday 12th November 2019 23:17","https://sullygnome.com/channel/wilbursoot/stream/160998241","42","2597","2820","254","254","3399","2376","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"15","Monday 11th November 2019 22:34","https://sullygnome.com/channel/wilbursoot/stream/156795889","85","3788","4525","746","497","0","4502","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"16","Saturday 9th November 2019 20:00","https://sullygnome.com/channel/wilbursoot/stream/147003281","74","4149","5661","1220","813","9568","4915","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"17","Wednesday 6th November 2019 23:35","https://sullygnome.com/channel/wilbursoot/stream/134908849","84","1635","1800","609","406","3902","1938","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"18","Tuesday 5th November 2019 02:17","https://sullygnome.com/channel/wilbursoot/stream/36147422448","42","1177","1305","149","198","818","1090","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"19","Sunday 3rd November 2019 22:26","https://sullygnome.com/channel/wilbursoot/stream/36138815840","123","2295","2838","1386","616","5340","3008","OMSI: The Bus Simulator|OMSI_The_Bus_Simulator|https://static-cdn.jtvnw.net/ttv-boxart/./OMSI:%20The%20Bus%20Simulator-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"20","Sunday 3rd November 2019 00:45","https://sullygnome.com/channel/wilbursoot/stream/36131344768","105","2305","2500","1029","514","6252","3126","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"21","Wednesday 30th October 2019 19:31","https://sullygnome.com/channel/wilbursoot/stream/36105526208","118","2157","2478","935","467","7989","3325","World of Subways Vol.3: Circle Line|World_of_Subways_Vol.3_Circle_Line|https://static-cdn.jtvnw.net/ttv-boxart/./World%20of%20Subways%20Vol.3:%20Circle%20Line-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|GeoGuessr|GeoGuessr|https://static-cdn.jtvnw.net/ttv-boxart/GeoGuessr-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"22","Friday 25th October 2019 19:12","https://sullygnome.com/channel/wilbursoot/stream/36064988816","212","2451","3269","1887","503","13847","3527","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"23","Tuesday 22nd October 2019 19:01","https://sullygnome.com/channel/wilbursoot/stream/36041495968","118","4112","4965","958","479","7915","3957","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"24","Monday 14th October 2019 18:35","https://sullygnome.com/channel/wilbursoot/stream/35968480464","114","2550","3028","833","476","9202","3961","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"25","Thursday 10th October 2019 19:22","https://sullygnome.com/channel/wilbursoot/stream/35928241184","112","3285","3836","1215","607","10589","4663","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"26","Wednesday 9th October 2019 14:06","https://sullygnome.com/channel/wilbursoot/stream/35916521168","143","2327","3125","1460","584","9620","3226","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|GeoGuessr|GeoGuessr|https://static-cdn.jtvnw.net/ttv-boxart/GeoGuessr-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"27","Monday 7th October 2019 19:53","https://sullygnome.com/channel/wilbursoot/stream/35900916496","111","2760","3782","1106","553","9837","4449","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"28","Sunday 6th October 2019 21:03","https://sullygnome.com/channel/wilbursoot/stream/35892743152","71","3629","6003","1312","874","9930","5071","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"29","Saturday 5th October 2019 22:15","https://sullygnome.com/channel/wilbursoot/stream/35882202384","105","1707","2178","441","220","5986","2101","Music|Music|https://static-cdn.jtvnw.net/ttv-boxart/Music-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"30","Friday 20th September 2019 21:30","https://sullygnome.com/channel/wilbursoot/stream/35724354832","105","2963","3712","1266","633","11272","5636","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"31","Thursday 19th September 2019 23:51","https://sullygnome.com/channel/wilbursoot/stream/35714739392","83","3270","4179","1246","830","11479","5792","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"32","Thursday 19th September 2019 18:15","https://sullygnome.com/channel/wilbursoot/stream/35711161648","105","2272","2456","843","421","6603","3301","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"33","Wednesday 18th September 2019 22:23","https://sullygnome.com/channel/wilbursoot/stream/35703433984","96","3333","3833","1473","841","11057","5024","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"34","Tuesday 17th September 2019 22:22","https://sullygnome.com/channel/wilbursoot/stream/35693202560","52","3378","3832","917","917","5604","3696","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"35","Monday 16th September 2019 20:00","https://sullygnome.com/channel/wilbursoot/stream/35681702848","165","3754","4608","2733","911","14513","4049","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"36","Friday 13th September 2019 00:18","https://sullygnome.com/channel/wilbursoot/stream/35637951104","71","3705","4158","803","642","6098","3625","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"37","Wednesday 11th September 2019 23:49","https://sullygnome.com/channel/wilbursoot/stream/35627003920","100","4905","5665","1847","1055","9013","4051","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"38","Monday 9th September 2019 19:09","https://sullygnome.com/channel/wilbursoot/stream/35603661040","260","2194","3738","3107","690","14805","2911","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"39","Saturday 7th September 2019 20:54","https://sullygnome.com/channel/wilbursoot/stream/35581420496","80","3123","4089","1114","742","6400","3595","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"40","Friday 6th September 2019 19:12","https://sullygnome.com/channel/wilbursoot/stream/35566447840","122","1505","1652","518","259","3324","1296","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"41","Thursday 5th September 2019 22:22","https://sullygnome.com/channel/wilbursoot/stream/35557281920","52","1308","1451","299","299","4014","2625","The Sims 3|The_Sims_3|https://static-cdn.jtvnw.net/ttv-boxart/The%20Sims%203-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"42","Wednesday 4th September 2019 20:09","https://sullygnome.com/channel/wilbursoot/stream/35545300880","125","2515","3193","1634","726","8703","3578","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Music|Music|https://static-cdn.jtvnw.net/ttv-boxart/Music-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"43","Tuesday 3rd September 2019 19:10","https://sullygnome.com/channel/wilbursoot/stream/35533865792","94","1697","1932","791","452","4369","2496","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"44","Thursday 29th August 2019 19:29","https://sullygnome.com/channel/wilbursoot/stream/35475062752","75","1348","2337","545","363","3379","2252","GeoGuessr|GeoGuessr|https://static-cdn.jtvnw.net/ttv-boxart/GeoGuessr-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"45","Monday 26th August 2019 23:59","https://sullygnome.com/channel/wilbursoot/stream/35443122768","75","1248","1790","462","369","2837","1329","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"46","Wednesday 21st August 2019 17:19","https://sullygnome.com/channel/wilbursoot/stream/35379319536","55","1924","3700","507","507","3873","2363","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"47","Monday 19th August 2019 19:54","https://sullygnome.com/channel/wilbursoot/stream/35357768784","155","1567","1854","1071","389","5375","1954","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"48","Thursday 15th August 2019 00:00","https://sullygnome.com/channel/wilbursoot/stream/35298813552","74","3647","7595","2736","1824","11082","4631","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"49","Monday 12th August 2019 20:01","https://sullygnome.com/channel/wilbursoot/stream/35270347152","149","1620","1803","1506","602","5712","1987","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"50","Friday 9th August 2019 23:02","https://sullygnome.com/channel/wilbursoot/stream/35233008624","117","1098","1188","607","303","2684","1342","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"51","Thursday 8th August 2019 22:54","https://sullygnome.com/channel/wilbursoot/stream/35220031872","95","2044","2774","1325","757","5586","2630","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"52","Wednesday 7th August 2019 23:36","https://sullygnome.com/channel/wilbursoot/stream/35207493408","68","855","987","229","183","1567","851","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"53","Tuesday 6th August 2019 22:23","https://sullygnome.com/channel/wilbursoot/stream/35193844096","126","920","1073","580","257","2647","965","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"54","Friday 2nd August 2019 21:30","https://sullygnome.com/channel/wilbursoot/stream/35142108416","120","651","746","429","190","2396","850","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"55","Sunday 28th July 2019 00:10","https://sullygnome.com/channel/wilbursoot/stream/35067957952","94","556","938","436","249","1816","991","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"56","Friday 26th July 2019 22:55","https://sullygnome.com/channel/wilbursoot/stream/35055399280","139","504","838","479","191","2436","904","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"57","Monday 22nd July 2019 17:53","https://sullygnome.com/channel/wilbursoot/stream/35003273216","201","217","325","336","96","1650","427","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"58","Thursday 18th July 2019 22:36","https://sullygnome.com/channel/wilbursoot/stream/34956197120","158","186","240","119","43","783","244","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"59","Wednesday 17th July 2019 22:42","https://sullygnome.com/channel/wilbursoot/stream/34943788688","122","202","243","148","65","762","338","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"60","Tuesday 16th July 2019 22:42","https://sullygnome.com/channel/wilbursoot/stream/34931167200","182","179","225","230","70","1359","364","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"61","Monday 15th July 2019 22:21","https://sullygnome.com/channel/wilbursoot/stream/34918427856","83","111","125","19","12","352","168","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Golf With Your Friends|Golf_With_Your_Friends|https://static-cdn.jtvnw.net/ttv-boxart/Golf%20With%20Your%20Friends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"62","Sunday 14th July 2019 20:52","https://sullygnome.com/channel/wilbursoot/stream/34905465120","157","216","238","99","36","868","273","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"63","Friday 17th May 2019 17:45","https://sullygnome.com/channel/wilbursoot/stream/34153517472","60","173","201","55","44","642","386","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"64","Monday 6th May 2019 21:06","https://sullygnome.com/channel/wilbursoot/stream/34015567136","143","151","167","75","30","557","175","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"65","Sunday 5th May 2019 22:50","https://sullygnome.com/channel/wilbursoot/stream/34004699456","24","160","187","12","24","176","0","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"66","Tuesday 30th April 2019 22:24","https://sullygnome.com/channel/wilbursoot/stream/33932282864","65","181","203","56","44","467","256","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"67","Thursday 25th April 2019 20:00","https://sullygnome.com/channel/wilbursoot/stream/33858615632","60","133","145","29","23","650","386","Music|Music|https://static-cdn.jtvnw.net/ttv-boxart/Music-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"68","Wednesday 24th April 2019 23:04","https://sullygnome.com/channel/wilbursoot/stream/33847030176","175","184","269","125","41","1305","245","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"69","Tuesday 23rd April 2019 23:15","https://sullygnome.com/channel/wilbursoot/stream/33832996080","105","178","212","81","40","556","227","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"70","Monday 22nd April 2019 20:46","https://sullygnome.com/channel/wilbursoot/stream/33817024656","313","219","300","326","62","2399","423","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"71","Wednesday 17th April 2019 00:15","https://sullygnome.com/channel/wilbursoot/stream/33725704784","90","121","129","42","24","567","185","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"72","Thursday 11th April 2019 21:40","https://sullygnome.com/channel/wilbursoot/stream/33643191360","139","424","2444","524","209","1158","463","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"73","Wednesday 10th April 2019 22:03","https://sullygnome.com/channel/wilbursoot/stream/33629476864","191","112","184","108","33","1000","291","DayZ|DayZ|https://static-cdn.jtvnw.net/ttv-boxart/DayZ-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"74","Wednesday 10th April 2019 00:30","https://sullygnome.com/channel/wilbursoot/stream/33617477024","119","80","90","32","16","261","119","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"75","Monday 8th April 2019 22:15","https://sullygnome.com/channel/wilbursoot/stream/33601528096","135","141","259","144","57","900","334","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"76","Sunday 7th April 2019 19:29","https://sullygnome.com/channel/wilbursoot/stream/33585590400","120","111","126","45","22","255","110","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"77","Thursday 28th March 2019 21:38","https://sullygnome.com/channel/wilbursoot/stream/33426133616","156","536","872","461","167","5399","1741","Portal|Portal|https://static-cdn.jtvnw.net/ttv-boxart/Portal-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"78","Wednesday 27th March 2019 22:57","https://sullygnome.com/channel/wilbursoot/stream/33412527696","137","97","130","87","38","960","426","Project Highrise|Project_Highrise|https://static-cdn.jtvnw.net/ttv-boxart/Project%20Highrise-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|RimWorld|RimWorld|https://static-cdn.jtvnw.net/ttv-boxart/RimWorld-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"79","Thursday 21st March 2019 01:34","https://sullygnome.com/channel/wilbursoot/stream/33299577696","115","45","83","34","19","324","46","RimWorld|RimWorld|https://static-cdn.jtvnw.net/ttv-boxart/RimWorld-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"80","Wednesday 20th March 2019 18:27","https://sullygnome.com/channel/wilbursoot/stream/33293299536","182","84","123","177","54","1193","296","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
