"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"15","Tuesday 1st December 2020 01:51","https://sullygnome.com/channel/karljacobs/stream/39773520253","308","59894","72101","17181","3272","176574","31684","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Jackbox Party Packs|The_Jackbox_Party_Pack_3|https://static-cdn.jtvnw.net/ttv-boxart/Jackbox%20Party%20Packs-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"16","Saturday 28th November 2020 00:48","https://sullygnome.com/channel/karljacobs/stream/39753713245","206","38437","45955","9451","2700","109514","28251","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"17","Friday 27th November 2020 05:41","https://sullygnome.com/channel/karljacobs/stream/39749181213","108","32070","41757","6154","3077","54894","23670","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"18","Thursday 26th November 2020 18:41","https://sullygnome.com/channel/karljacobs/stream/39745003757","93","36346","43427","5967","3409","52165","29808","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"19","Thursday 26th November 2020 03:19","https://sullygnome.com/channel/karljacobs/stream/39742302365","265","30688","33551","12147","2699","99018","20461","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"20","Thursday 26th November 2020 01:45","https://sullygnome.com/channel/karljacobs/stream/39741358941","0","29133","29133","0","0","34023","0","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"21","Tuesday 24th November 2020 03:12","https://sullygnome.com/channel/karljacobs/stream/40661099246","122","37042","44807","5429","2412","68463","25779","Jackbox Party Packs|The_Jackbox_Party_Pack_3|https://static-cdn.jtvnw.net/ttv-boxart/Jackbox%20Party%20Packs-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"22","Monday 23rd November 2020 23:01","https://sullygnome.com/channel/karljacobs/stream/40656033198","148","43175","49938","10377","4150","103728","35834","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"23","Sunday 22nd November 2020 22:28","https://sullygnome.com/channel/karljacobs/stream/40635312382","121","36383","46786","6518","2607","105048","38382","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Five Nights at Freddy's|Five_Nights_at_Freddys|https://static-cdn.jtvnw.net/ttv-boxart/Five%20Nights%20at%20Freddy%27s-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"24","Saturday 21st November 2020 21:49","https://sullygnome.com/channel/karljacobs/stream/40613104638","250","41428","44722","14305","3365","124338","26310","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"25","Wednesday 18th November 2020 00:38","https://sullygnome.com/channel/karljacobs/stream/40029708524","201","34502","38356","8698","2485","111475","29064","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"26","Tuesday 17th November 2020 00:51","https://sullygnome.com/channel/karljacobs/stream/40016735052","98","46429","51256","3749","2142","71304","36088","Jackbox Party Packs|The_Jackbox_Party_Pack_3|https://static-cdn.jtvnw.net/ttv-boxart/Jackbox%20Party%20Packs-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"27","Monday 16th November 2020 18:26","https://sullygnome.com/channel/karljacobs/stream/39727118365","243","19599","36500","22318","5251","188691","40561","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"28","Monday 16th November 2020 02:45","https://sullygnome.com/channel/karljacobs/stream/39724780381","0","6565","6565","0","0","9481","0","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"29","Thursday 12th November 2020 23:48","https://sullygnome.com/channel/karljacobs/stream/39702151405","146","35738","44781","5690","2276","72706","29082","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"30","Thursday 12th November 2020 01:39","https://sullygnome.com/channel/karljacobs/stream/39696788333","245","31927","36955","9303","2188","90303","19600","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"31","Monday 9th November 2020 01:04","https://sullygnome.com/channel/karljacobs/stream/39678062589","205","40427","48612","9422","2692","102929","27985","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"32","Saturday 7th November 2020 22:01","https://sullygnome.com/channel/karljacobs/stream/39670681325","358","22309","37066","15471","2578","143517","23167","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"33","Saturday 7th November 2020 05:38","https://sullygnome.com/channel/karljacobs/stream/39667553741","96","23222","25106","1899","1085","31782","15136","Jackbox Party Packs|The_Jackbox_Party_Pack_3|https://static-cdn.jtvnw.net/ttv-boxart/Jackbox%20Party%20Packs-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"34","Thursday 5th November 2020 04:18","https://sullygnome.com/channel/karljacobs/stream/39654775965","116","31057","35325","2572","1286","36673","15121","Jackbox Party Packs|The_Jackbox_Party_Pack_3|https://static-cdn.jtvnw.net/ttv-boxart/Jackbox%20Party%20Packs-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"35","Wednesday 4th November 2020 02:16","https://sullygnome.com/channel/karljacobs/stream/39648314061","88","27277","28918","3155","2103","51063","31266","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"36","Tuesday 3rd November 2020 02:38","https://sullygnome.com/channel/karljacobs/stream/39642394589","186","28904","33145","7259","2233","67806","18641","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"37","Friday 30th October 2020 18:48","https://sullygnome.com/channel/karljacobs/stream/39620326941","416","19375","24568","19596","2799","170449","23998","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"38","Thursday 29th October 2020 00:12","https://sullygnome.com/channel/karljacobs/stream/39610364733","332","21203","25603","9222","1603","94623","16456","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"39","Wednesday 28th October 2020 05:40","https://sullygnome.com/channel/karljacobs/stream/39606509661","124","12652","17898","2579","1146","23484","10437","Phasmophobia|Phasmophobia|https://static-cdn.jtvnw.net/ttv-boxart/Phasmophobia-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"40","Saturday 24th October 2020 20:45","https://sullygnome.com/channel/karljacobs/stream/39586067213","314","13912","21154","10182","1939","101785","18322","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"41","Saturday 24th October 2020 18:48","https://sullygnome.com/channel/karljacobs/stream/39585323133","101","22156","31944","5856","3346","96058","42629","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"42","Thursday 22nd October 2020 22:39","https://sullygnome.com/channel/karljacobs/stream/39573056909","185","18565","21871","5710","1756","59157","16838","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"43","Thursday 22nd October 2020 03:42","https://sullygnome.com/channel/karljacobs/stream/39568777869","167","16629","19989","4046","1348","38847","12015","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"44","Monday 19th October 2020 20:51","https://sullygnome.com/channel/karljacobs/stream/39547543085","188","13530","21276","4851","1764","47277","14810","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"45","Monday 19th October 2020 01:42","https://sullygnome.com/channel/karljacobs/stream/39543801229","152","18871","24218","4157","1511","39534","14376","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"46","Friday 16th October 2020 00:55","https://sullygnome.com/channel/karljacobs/stream/39524704029","199","16432","19173","4727","1350","58649","16135","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Five Nights at Freddy's|Five_Nights_at_Freddys|https://static-cdn.jtvnw.net/ttv-boxart/Five%20Nights%20at%20Freddy%27s-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"47","Thursday 15th October 2020 00:26","https://sullygnome.com/channel/karljacobs/stream/39518475229","198","20009","24022","5731","1637","73173","19014","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"48","Tuesday 13th October 2020 21:19","https://sullygnome.com/channel/karljacobs/stream/39511283613","310","18095","27547","11115","2117","113311","19179","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"49","Monday 12th October 2020 01:11","https://sullygnome.com/channel/karljacobs/stream/39501434461","153","38521","47504","10124","3681","95541","31529","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"50","Saturday 10th October 2020 22:25","https://sullygnome.com/channel/karljacobs/stream/39494161965","349","12183","19552","9090","1515","76582","12162","Phasmophobia|Phasmophobia|https://static-cdn.jtvnw.net/ttv-boxart/Phasmophobia-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"51","Saturday 10th October 2020 20:08","https://sullygnome.com/channel/karljacobs/stream/39493269629","111","3680","4213","2450","1400","17662","10092","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Chess|Chess|https://static-cdn.jtvnw.net/ttv-boxart/Chess-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"52","Friday 9th October 2020 06:30","https://sullygnome.com/channel/karljacobs/stream/39483762077","179","5232","6557","3186","1062","20433","6037","Phasmophobia|Phasmophobia|https://static-cdn.jtvnw.net/ttv-boxart/Phasmophobia-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"53","Thursday 8th October 2020 02:40","https://sullygnome.com/channel/karljacobs/stream/2744180113","139","18496","29171","6440","2576","82768","30927","Phasmophobia|Phasmophobia|https://static-cdn.jtvnw.net/ttv-boxart/Phasmophobia-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"54","Monday 5th October 2020 22:55","https://sullygnome.com/channel/karljacobs/stream/2735190465","334","9931","12203","6662","1158","62330","10465","Phasmophobia|Phasmophobia|https://static-cdn.jtvnw.net/ttv-boxart/Phasmophobia-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"55","Sunday 4th October 2020 22:34","https://sullygnome.com/channel/karljacobs/stream/2730060193","265","18148","24489","9137","2030","67957","14041","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Five Nights at Freddy's|Five_Nights_at_Freddys|https://static-cdn.jtvnw.net/ttv-boxart/Five%20Nights%20at%20Freddy%27s-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"56","Tuesday 29th September 2020 21:39","https://sullygnome.com/channel/karljacobs/stream/2701457233","380","15190","24786","12177","1873","87867","13085","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"57","Tuesday 29th September 2020 02:38","https://sullygnome.com/channel/karljacobs/stream/2697979553","231","14715","24091","7952","1988","46279","10929","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"58","Saturday 26th September 2020 21:45","https://sullygnome.com/channel/karljacobs/stream/2683792369","299","9595","11156","7623","1524","51351","9340","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"59","Friday 25th September 2020 02:31","https://sullygnome.com/channel/karljacobs/stream/2673797473","163","13970","18465","7553","2746","41486","13688","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"60","Thursday 24th September 2020 01:50","https://sullygnome.com/channel/karljacobs/stream/2668179073","309","13516","19907","9309","1773","51471","9451","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"61","Tuesday 22nd September 2020 01:27","https://sullygnome.com/channel/karljacobs/stream/2657413905","272","9145","11372","6747","1420","34234","7207","Halo: The Master Chief Collection|Halo_The_Master_Chief_Collection|https://static-cdn.jtvnw.net/ttv-boxart/./Halo:%20The%20Master%20Chief%20Collection-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"62","Sunday 20th September 2020 21:37","https://sullygnome.com/channel/karljacobs/stream/2650809473","322","9386","13994","10074","1831","52106","8895","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Five Nights at Freddy's|Five_Nights_at_Freddys|https://static-cdn.jtvnw.net/ttv-boxart/Five%20Nights%20at%20Freddy%27s-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"63","Saturday 19th September 2020 05:24","https://sullygnome.com/channel/karljacobs/stream/647877330","125","6314","7000","2675","1188","13499","4096","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"64","Tuesday 15th September 2020 01:12","https://sullygnome.com/channel/karljacobs/stream/39690344382","182","7961","11185","5663","1742","23943","7367","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"65","Sunday 13th September 2020 19:08","https://sullygnome.com/channel/karljacobs/stream/2640472625","51","2844","3119","1119","1119","5653","4082","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"66","Sunday 13th September 2020 04:13","https://sullygnome.com/channel/karljacobs/stream/2638159665","46","6084","7065","1389","1389","7680","4777","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"67","Saturday 12th September 2020 16:32","https://sullygnome.com/channel/karljacobs/stream/2633434929","132","9236","10979","7435","3304","27035","9820","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"68","Friday 11th September 2020 17:51","https://sullygnome.com/channel/karljacobs/stream/2627188817","98","5933","7931","3037","1735","10457","4426","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"69","Wednesday 9th September 2020 22:04","https://sullygnome.com/channel/karljacobs/stream/2616721265","250","6535","7726","5800","1364","30311","6667","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"70","Tuesday 8th September 2020 19:53","https://sullygnome.com/channel/karljacobs/stream/2609768225","231","11178","15694","9697","2424","41356","9339","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"71","Tuesday 8th September 2020 03:33","https://sullygnome.com/channel/karljacobs/stream/2607294929","116","4979","5581","2600","1300","9964","4196","Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"72","Saturday 5th September 2020 23:22","https://sullygnome.com/channel/karljacobs/stream/2593092657","352","4154","5928","7795","1299","29297","4630","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"73","Saturday 5th September 2020 03:54","https://sullygnome.com/channel/karljacobs/stream/2588851601","95","3503","3783","1307","871","5619","2654","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"74","Thursday 3rd September 2020 20:49","https://sullygnome.com/channel/karljacobs/stream/2578609329","475","4834","6885","10820","1352","46919","5699","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"75","Wednesday 2nd September 2020 17:46","https://sullygnome.com/channel/karljacobs/stream/2570847665","268","3892","9567","12583","2796","33688","6802","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"76","Tuesday 1st September 2020 18:57","https://sullygnome.com/channel/karljacobs/stream/2564576113","77","3743","6867","5191","3460","13956","7482","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"77","Tuesday 1st September 2020 02:16","https://sullygnome.com/channel/karljacobs/stream/2561561521","238","2580","3346","5731","1432","14057","3298","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"78","Friday 28th August 2020 16:57","https://sullygnome.com/channel/karljacobs/stream/2537042321","122","2172","2772","3292","1463","8491","3388","Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"79","Wednesday 26th August 2020 20:41","https://sullygnome.com/channel/karljacobs/stream/2524791089","273","3076","3814","8820","1856","18531","3901","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
